hospital_id,entity_code,hospital_name,district,ownership,directorate,verified_specialties,latitude,longitude,hospital_name_ta
TNH1309,H_18453,"Ramana Maharishi Hospital, Thiruvannamalai TN.",Tiruvannamalai,PVT HOSPITAL,Pvt,Multi-Speciality,12.2283195,79.0640753,"ரமண மகரிஷி மருத்துவமனை, திருவண்ணாமலை டி.என்."
TNH1310,H_24411,"S.S Hospital,Tiruvannamalai TN.",Tiruvannamalai,PVT HOSPITAL,Pvt,Multi-Speciality,12.2366589,79.0748665,"எஸ்.எஸ் மருத்துவமனை, திருவண்ணாமலை டி.என்."
TNH1311,H_20717,STTHOMAS HOSP AND LEPROSY CENTRE THIRUVANAMALAITN.,Tiruvannamalai,PVT HOSPITAL,Pvt,Multi-Speciality,12.4662647,79.3359941,"செயின்ட் தாமஸ் மருத்துவமனை மற்றும் தொழுநோய் மையம், திருவனந்தபுரம்."
TNH1322,H_18240,"Aarthi Hospital,Tuticorin TN.",Thoothukudi,PVT HOSPITAL,Pvt,Multi-Speciality,9.1746514,77.866397,"ஆர்த்தி மருத்துவமனை, தூத்துக்குடி, தமிழ்நாடு."
TNH1323,H_22369,"Govt Hospital Ettayapuram, Tuticorin TN.",Thoothukudi,Govt-DMS,Govt,"General Medicine,Pediatrics",9.0991713,78.0106724,"அரசு மருத்துவமனை எட்டயபுரம், தூத்துக்குடி TN."
TNH1324,H_22143,"Govt Hospital Kalankudiyirrupu,Tuticorin TN.",Thoothukudi,Govt-DMS,Govt,"General Medicine,Pediatrics",8.4396367,78.0338078,"அரசு மருத்துவமனை கலங்குடியிருப்பு, தூத்துக்குடி TN."
TNH1325,H_22146,"Govt Hospital Kayalpattanam,Tuticorin TN.",Thoothukudi,Govt-DMS,Govt,"General Medicine,Pediatrics",8.5692102,78.0937376,"அரசு மருத்துவமனை காயல்பட்டணம், தூத்துக்குடி, தமிழ்நாடு."
TNH1326,H_22145,"Govt Hospital Ottapidaram,Tuticorin TN.",Thoothukudi,Govt-DMS,Govt,"General Medicine,Pediatrics",8.79874,78.1356289,"அரசு மருத்துவமனை, ஒட்டப்பிடாரம், தூத்துக்குடி, தமிழ்நாடு."
TNH1327,H_22144,"Govt Hospital Sathankulam,Tuticorin TN.",Thoothukudi,Govt-DMS,Govt,"General Medicine,Pediatrics",8.4430687,77.9095657,"அரசு மருத்துவமனை சாத்தான்குளம், தூத்துக்குடி TN."
TNH1328,H_22370,"Govt Hospital Srivaikundam, Tuticorin TN.",Thoothukudi,Govt-DMS,Govt,"General Medicine,Pediatrics",8.6322418,77.913242,"அரசு மருத்துவமனை, ஸ்ரீவைகுண்டம், தூத்துக்குடி, தமிழ்நாடு."
TNH1329,H_22142,"Govt Hospital Vilathikulam,Tuticorin TN.",Thoothukudi,Govt-DMS,Govt,"General Medicine,Pediatrics",9.0043761,78.1891075,"அரசு மருத்துவமனை, விலாத்திகுளம், தூத்துக்குடி, தமிழ்நாடு."
TNH1330,H_19093,"Govt Hospital,Thiruchendur,Thoothukudi TN",Thoothukudi,Govt-DMS,Govt,"General Medicine,Pediatrics",8.4997775,78.1184665,"அரசு மருத்துவமனை, திருச்செந்தூர், தூத்துக்குடி டி.என்"
TNH1331,H_18497,"Govt. Head Qrtrs Hosp Kovilpatti,Tuticorin TN.",Thoothukudi,Govt-DMS,Govt,"General Medicine,Pediatrics",9.1726696,77.8714879,"அரசு தலைமை மருத்துவமனை, கோவில்பட்டி, தூத்துக்குடி, தமிழ்நாடு."
TNH1332,H_21381,"Jeyanth Nallathambi Hospital, Tuticorin TN.",Thoothukudi,PVT HOSPITAL,Pvt,"Nephrology,Urology,General Medicine",8.780469,78.1005188,"ஜெயந்த் நல்லதம்பி மருத்துவமனை, தூத்துக்குடி TN."
TNH1333,H_22037,"Kovilpatti Venkateswara Hospitals,Tuticorin,TN.",Thoothukudi,PVT HOSPITAL,Pvt,Multi-Speciality,9.1659352,77.851158,"கோவில்பட்டி வெங்கடேஸ்வரா மருத்துவமனைகள், தூத்துக்குடி, தமிழ்நாடு."
TNH1334,H_24289,"Radhu hospital, Pattukottai, Tuticorin TN.",Thoothukudi,PVT HOSPITAL,Pvt,Multi-Speciality,10.4232271,79.3199985,"ராது மருத்துவமனை, பட்டுக்கோட்டை, தூத்துக்குடி TN."
TNH1335,H_21141,"Rajesh Tilak Hospital,Tuticorin TN.",Thoothukudi,PVT HOSPITAL,Pvt,Multi-Speciality,8.7988132,78.126207,"ராஜேஷ் திலக் மருத்துவமனை, தூத்துக்குடி TN."
TNH1337,H_22858,"Sankar Hospital, Authoor ,Tuticorin, TN.",Thoothukudi,PVT HOSPITAL,Pvt,Multi-Speciality,8.6203974,78.0706818,"சங்கர் மருத்துவமனை, ஆத்தூர், தூத்துக்குடி, தமிழ்நாடு."
TNH1338,H_23725,"Sasi hospital,Tuticorin TN.",Thoothukudi,PVT HOSPITAL,PVT,Multi-Speciality,9.1674736,77.8529821,"சசி மருத்துவமனை, தூத்துக்குடி, தமிழ்நாடு."
TNH1339,H_22058,"Sri Hospital,Tuticorin,TN.",Thoothukudi,PVT HOSPITAL,Pvt,Multi-Speciality,9.172892,77.8727943,"ஸ்ரீ மருத்துவமனை, தூத்துக்குடி, தமிழ்நாடு."
TNH1340,H_23883,"Thanaraj Hospital, Tuticorin TN.",Thoothukudi,PVT HOSPITAL,Pvt,Multi-Speciality,8.7947621,78.1335982,"தனராஜ் மருத்துவமனை, தூத்துக்குடி TN."
TNH1341,H_25643,"Theiva Nursing Home,Tuticorin, TN.",Thoothukudi,PVT HOSPITAL,Pvt,Multi-Speciality,8.8015483,78.1434896,"தெய்வா முதியோர் இல்லம், தூத்துக்குடி, டென்னசி."
TNH1342,H_18708,"Toothukudi Medical College,Tuticorin TN.",Thoothukudi,Govt-DME,Govt,"General Medicine,Pediatrics",8.7872201,78.1171918,"தூத்துக்குடி மருத்துவக் கல்லூரி, தூத்துக்குடி, தமிழ்நாடு."
TNH1358,H_25771,"Aathichudy Autism Special School, Vellore TN.",Vellore,PVT AUTISM,Pvt,Psychology,12.8951579,79.1242767,"ஆத்திச்சுடி ஆட்டிசம் சிறப்புப் பள்ளி, வேலூர், தமிழ்நாடு."
TNH1359,H_18362,"Arun Hospital,Vellore TN.",Vellore,PVT HOSPITAL,PVT,"Gynecology,Orthopedics",12.934968,79.1468809,"அருண் மருத்துவமனை, வேலூர், தமிழ்நாடு."
TNH1360,H_18199,"Baba Hospital,Vellore TN.",Vellore,PVT HOSPITAL,PVT,Multi-Speciality,12.934198,79.158405,"பாபா மருத்துவமனை, வேலூர், தமிழ்நாடு."
TNH1361,H_18650,"Christian Medical College And Hospital,Vellore TN.",Vellore,PVT HOSPITAL,PVT,Multi-Speciality,12.9242375,79.1351135,"கிறிஸ்டியன் மருத்துவக் கல்லூரி மற்றும் மருத்துவமனை, வேலூர், தமிழ்நாடு."
TNH1362,H_25878,"Dhanya Medical Center, Vellore TN.",Vellore,PVT HOSPITAL,PVT,Multi-Speciality,12.9040907,79.1364913,"தன்யா மருத்துவ மையம், வேலூர் TN."
TNH1363,H_22032,"Dhinesh Nursing Home, Bagayam,Vellore TN.",Vellore,PVT HOSPITAL,PVT,Multi-Speciality,12.8951579,79.1242767,"தினேஷ் நர்சிங் ஹோம், பாகாயம், வேலூர் TN."
TNH1364,H_25857,"Govt Hospital, Anaikattu, Vellore TN.",Vellore,GOVT-DMS,Govt,"General Medicine,Pediatrics",12.8778415,78.9907283,"அரசு மருத்துவமனை, ஆனைக்காட்டு, வேலூர் TN."
TNH1371,H_24691,"Govt Thiruvalam CHC, Katpadi, Vellore, TN.",Vellore,Govt-MTM,Govt,General Medicine,12.9920649,79.2549821,"அரசு திருவாலம் சமூக சுகாதார மையம், காட்பாடி, வேலூர், தமிழ்நாடு."
TNH1376,H_19420,"Krishna Advcd Mri and ct,Thennamaram,vellor DC.",Vellore,DC PVT-STANDALONE,Pvt,Multi-Speciality,12.9235541,79.1330768,"கிருஷ்ணா அட்வகேட் எம்.ஆர்.ஐ மற்றும் சி.டி, தென்னமரம், வேலூர் டி.சி."
TNH1377,H_18293,"Kumaran Hospital, Vellore TN.",Vellore,PVT HOSPITAL,PVT,Multi-Speciality,12.9459279,79.1373,"குமரன் மருத்துவமனை, வேலூர், தமிழ்நாடு."
TNH1379,H_21984,"Manisundaram Medical Mission Hospital, Vellore TN.",Vellore,PVT HOSPITAL,PVT,Multi-Speciality,12.9367028,79.1676734,"மணிசுந்தரம் மெடிக்கல் மிஷன் மருத்துவமனை, வேலூர், தமிழ்நாடு."
TNH1380,H_22065,"Sandhya Hospital and Fertility Centre, Vellore TN.",Vellore,PVT HOSPITAL,PVT,"Fertility,Gynecology",12.8951579,79.1242767,"சந்தியா மருத்துவமனை மற்றும் கருவுறுதல் மையம், வேலூர், தமிழ்நாடு."
TNH1381,H_24076,"Schieffelin Institute of Health, Vellore TN.",Vellore,PVT HOSPITAL,PVT,Multi-Speciality,12.9938882,79.1969221,"ஷீஃபெலின் சுகாதார நிறுவனம், வேலூர், தமிழ்நாடு."
TNH1382,H_18638,"Sri Narayani Hospital and Res Ctr,Vellore TN.",Vellore,PVT HOSPITAL,PVT,Multi-Speciality,12.8951579,79.1242767,"ஸ்ரீ நாராயணி மருத்துவமனை மற்றும் Res Ctr, வேலூர் TN."
TNH1383,H_25719,"Sri Ragavendra Health care, Vellore, TN.",Vellore,PVT HOSPITAL,PVT,Multi-Speciality,12.8951579,79.1242767,"ஸ்ரீ ராகவேந்திரா ஹெல்த் கேர், வேலூர், தமிழ்நாடு."
TNH1384,H_26159,"St.Theresa Hospital, Vellore TN. ",Vellore,PVT HOSPITAL,PVT,Multi-Speciality,12.8266004,79.1262977,"புனித தெரசா மருத்துவமனை, வேலூர், தமிழ்நாடு."
TNH1385,H_18852,"E S NURSING COLLEGE HOSPITAL, VILLUPURAM TN.",Viluppuram,PVT HOSPITAL,Pvt,Multi-Speciality,12.080448,79.5568499,"இ எஸ் நர்சிங் கல்லூரி மருத்துவமனை, விழுப்புரம், தமிழ்நாடு."
TNH1386,H_18640,"E.S.HOSPITAL,VILLUPURAM TN.",Viluppuram,PVT HOSPITAL,Pvt,Multi-Speciality,11.9364087,79.4849309,"இ.எஸ். மருத்துவமனை, விழுப்புரம், தமிழ்நாடு."
TNH1399,H_25861,"Govt Valavanur Taluk Hospital , Villupuram TN.",Viluppuram,Govt-DMS,Govt,"General Medicine,Pediatrics",11.9401378,79.4861449,"அரசு வளவனூர் தாலுகா மருத்துவமனை, விழுப்புரம் TN."
TNH1400,H_25858,"Govt Vanur Taluk Hospital , Villupuram TN.",Viluppuram,Govt-DMS,Govt,"General Medicine,Pediatrics",11.9401378,79.4861449,"அரசு வானூர் தாலுகா மருத்துவமனை, விழுப்புரம் TN."
TNH1402,H_22271,"MARAGADAM HOSPITAL, NEHRUJI ROAD, VILLUPURAM TN.",Viluppuram,PVT HOSPITAL,Pvt,"Gynecology,Urology,Multi-Speciality",11.9410243,79.4956957,"மரகதம் மருத்துவமனை, நேருஜி சாலை, விழுப்புரம் TN."
TNH1403,H_18850,"P R G HOSPITAL, VILLUPURAM TN.",Viluppuram,PVT HOSPITAL,Pvt,Multi-Speciality,12.252848,79.413895,"பி ஆர் ஜி மருத்துவமனை, விழுப்புரம், தமிழ்நாடு."
TNH1404,H_18616,"SUMATHI HOSPITAL,VILLUPURAM TN.",Viluppuram,PVT HOSPITAL,Pvt,Multi-Speciality,11.9386054,79.4791472,"சுமதி மருத்துவமனை, விழுப்புரம் TN."
TNH1406,"H_26317
","Chitra Multi Spl Hosp Pvt Ltd, Virudhunagar, TN.
",Virudhunagar,PVT HOSPITAL,Pvt,Multi-Speciality,9.594626,77.9538043,"சித்ரா மல்டி எஸ்பிஎல் ஹோஸ்ப் பிரைவேட் லிமிடெட், விருதுநகர், டிஎன்.
"
TNH1410,H_24545,"Govt.CHC,Pandalgudi, Virudhunagar TN.",Virudhunagar,Govt-MTM,Govt,General Medicine,9.3815569,78.0937171,"அரசு CHC, பந்தல்குடி, விருதுநகர் TN."
TNH1411,H_24492,"Govt.CHC,Thayilpatti,Virudhunagar TN.",Virudhunagar,Govt-MTM,Govt,General Medicine,9.377029,77.7969227,"அரசு CHC, தாயில்பட்டி, விருதுநகர் TN."
TNH1422,H_18445,"Graham Nursing Home,Virudhunagar TN.",Virudhunagar,PVT HOSPITAL,Pvt,"Gynecology,Orthopedics,Urology",9.4512067,77.7922076,"கிரஹாம் நர்சிங் ஹோம், விருதுநகர் TN."
TNH1423,H_25899,"Kalasalingam Medical College, Virudhunagar TN.",Virudhunagar,PVT HOSPITAL,Pvt,Multi-Speciality,9.5735256,77.6834072,"கலசலிங்கம் மருத்துவக் கல்லூரி, விருதுநகர் டி.என்."
TNH1424,H_22010,"Krishna Hospital, Sattur, Virudhunagar TN.",Virudhunagar,PVT HOSPITAL,Pvt,Multi-Speciality,9.3545521,77.9196984,"கிருஷ்ணா மருத்துவமனை, சாத்தூர், விருதுநகர் டி.என்."
TNH1425,H_18386,"Mathi Integrated Health Center,Virudhunagar TN.",Virudhunagar,PVT HOSPITAL,Pvt,"Multi-Speciality,Neurology,Nephrology",9.4361376,77.8018411,"மதி ஒருங்கிணைந்த சுகாதார மையம், விருதுநகர் TN."
TNH1426,H_22805,"Meenakshi Memorial Hospital, Virudhunagar TN.",Virudhunagar,PVT HOSPITAL,Pvt,"Cardiology,Neurology,Nephrology",9.4415552,77.5611474,"மீனாட்சி நினைவு மருத்துவமனை, விருதுநகர் டி.என்."
TNH1427,H_26010,"Saravana Hospital, Virudhunagar, TN.",Virudhunagar,PVT HOSPITAL,Pvt,Multi-Speciality,9.3546098,77.918269,"சரவணா மருத்துவமனை, விருதுநகர், டி.என்."
TNH1428,H_26134,"SBJ Health Centre PVT Limited, Virudhunagar, TN.",Virudhunagar,PVT HOSPITAL,Pvt,Multi-Speciality,9.4486501,77.8050541,"SBJ ஹெல்த் சென்டர் PVT லிமிடெட், விருதுநகர், TN."
TNH1429,H_22427,"Sri Krishna Hospital,Rajapalayam, Virudhunagar TN.",Virudhunagar,PVT HOSPITAL,Pvt,Multi-Speciality,9.4415905,77.5601428,"ஸ்ரீ கிருஷ்ணா மருத்துவமனை, ராஜபாளையம், விருதுநகர் TN."
TNH1430,H_18259,"Sri Ram Hospital Sugasthala,Virudhunagar TN.",Virudhunagar,PVT HOSPITAL,Pvt,Multi-Speciality,9.5070744,78.0951521,"ஸ்ரீ ராம் மருத்துவமனை சுகஸ்தலா, விருதுநகர் TN."
TNH1431,H_20933,"Sri Ramakrishna Hospital,Virudhunagar TN.",Virudhunagar,PVT HOSPITAL,Pvt,Multi-Speciality,9.5966046,77.9457584,"ஸ்ரீ ராமகிருஷ்ணா மருத்துவமனை, விருதுநகர் TN."
TNH1432,H_22005,"Sruthi Hospital, Virudhunagar TN.",Virudhunagar,PVT HOSPITAL,Pvt,"Orthopedics,Gynecology",9.444109,77.8019243,"ஸ்ருதி மருத்துவமனை, விருதுநகர் TN."
TNH1433,H_18288,"Star Hospital,Virudhunagar TN.",Virudhunagar,PVT HOSPITAL,Pvt,"Multi-Speciality,Gynecology",9.451835,77.79347,"நட்சத்திர மருத்துவமனை, விருதுநகர் TN."
TNH1434,H_18291,"Sudha Nursing home,Virudhunagar TN.",Virudhunagar,PVT HOSPITAL,Pvt,"Dental,Gynecology,Multi-Speciality",9.4486196,77.7990045,"சுதா நர்சிங் ஹோம், விருதுநகர் TN."
